"","X","Y","offense","year"
"395",-71.106494,42.389603,"BURGLARY/BREAKING AND ENTERING",2005
"396",-71.105257,42.378567,"BURGLARY/BREAKING AND ENTERING",2005
"397",-71.08551,42.384948,"BURGLARY/BREAKING AND ENTERING",2005
"398",-71.114152,42.386579,"THEFT FROM MOTOR VEHICLE",2005
"399",-71.094197,42.388986,"MOTOR VEHICLE THEFT",2005
"400",-71.083296,42.393234,"BURGLARY/BREAKING AND ENTERING",2005
"401",-71.095634,42.379709,"MOTOR VEHICLE THEFT",2005
"402",-71.101193,42.377005,"BURGLARY/BREAKING AND ENTERING",2005
"403",-71.102793,42.379379,"BURGLARY/BREAKING AND ENTERING",2005
"404",-71.100426,42.389048,"THEFT FROM MOTOR VEHICLE",2005
"405",-71.093412,42.38672,"THEFT FROM MOTOR VEHICLE",2005
"406",-71.086777,42.375989,"MOTOR VEHICLE THEFT",2005
"407",-71.113151,42.392598,"BURGLARY/BREAKING AND ENTERING",2005
"408",-71.100133,42.396133,"BURGLARY/BREAKING AND ENTERING",2005
"409",-71.108034,42.380765,"BURGLARY/BREAKING AND ENTERING",2005
"410",-71.098174,42.380727,"THEFT FROM MOTOR VEHICLE",2005
"411",-71.112039,42.388725,"BURGLARY/BREAKING AND ENTERING",2005
"412",-71.082908,42.383705,"ROBBERY",2005
"413",-71.106587,42.379158,"BURGLARY/BREAKING AND ENTERING",2005
"414",-71.104442,42.397317,"MOTOR VEHICLE THEFT",2005
"415",-71.130912,42.406537,"ROBBERY",2005
"416",-71.113158,42.393391,"THEFT FROM MOTOR VEHICLE",2005
"417",-71.099442,42.394218,"BURGLARY/BREAKING AND ENTERING",2005
"418",-71.110445,42.382527,"BURGLARY/BREAKING AND ENTERING",2005
"419",-71.0990761,42.3895622,"MOTOR VEHICLE THEFT",2005
"420",-71.09234,42.38893,"THEFT FROM MOTOR VEHICLE",2005
"421",-71.113366,42.388979,"BURGLARY/BREAKING AND ENTERING",2005
"422",-71.091222,42.392724,"BURGLARY/BREAKING AND ENTERING",2005
"423",-71.091222,42.392724,"MOTOR VEHICLE THEFT",2005
"424",-71.11605,42.39395,"THEFT FROM MOTOR VEHICLE",2005
"425",-71.078132,42.38591,"THEFT FROM MOTOR VEHICLE",2005
"426",-71.085889,42.388527,"MOTOR VEHICLE THEFT",2005
"427",-71.111715,42.389128,"ROBBERY",2005
"428",-71.09861,42.377309,"MOTOR VEHICLE THEFT",2005
"429",-71.083296,42.393234,"ROBBERY",2005
"430",-71.128885,42.408235,"THEFT FROM MOTOR VEHICLE",2005
"431",-71.110295,42.396339,"BURGLARY/BREAKING AND ENTERING",2005
"432",-71.116575,42.3891,"BURGLARY/BREAKING AND ENTERING",2005
"433",-71.078604,42.387814,"MOTOR VEHICLE THEFT",2005
"434",-71.087523,42.3736,"BURGLARY/BREAKING AND ENTERING",2005
"435",-71.110074,42.388907,"BURGLARY/BREAKING AND ENTERING",2005
"436",-71.082283,42.392673,"THEFT FROM MOTOR VEHICLE",2005
"437",-71.090376,42.387528,"MOTOR VEHICLE THEFT",2005
"438",-71.113957,42.390116,"BURGLARY/BREAKING AND ENTERING",2005
"439",-71.111533,42.389427,"BURGLARY/BREAKING AND ENTERING",2005
"440",-71.119267,42.395111,"BURGLARY/BREAKING AND ENTERING",2005
"441",-71.116088,42.395268,"THEFT FROM MOTOR VEHICLE",2005
"442",-71.119145,42.39506,"BURGLARY/BREAKING AND ENTERING",2005
"443",-71.088472,42.385952,"BURGLARY/BREAKING AND ENTERING",2005
"444",-71.081824,42.388552,"MOTOR VEHICLE THEFT",2005
"445",-71.122592,42.406964,"ROBBERY",2005
"446",-71.127724,42.402386,"BURGLARY/BREAKING AND ENTERING",2005
"447",-71.095955,42.399022,"BURGLARY/BREAKING AND ENTERING",2005
"448",-71.096915,42.397976,"BURGLARY/BREAKING AND ENTERING",2005
"449",-71.104903,42.378553,"BURGLARY/BREAKING AND ENTERING",2005
"450",-71.098411,42.39637,"THEFT FROM MOTOR VEHICLE",2005
"451",-71.078604,42.387814,"MOTOR VEHICLE THEFT",2005
"452",-71.108096,42.398463,"MOTOR VEHICLE THEFT",2005
"453",-71.120206,42.396277,"BURGLARY/BREAKING AND ENTERING",2005
"454",-71.080534,42.387483,"BURGLARY/BREAKING AND ENTERING",2005
"455",-71.089414,42.38359,"BURGLARY/BREAKING AND ENTERING",2005
"456",-71.123993,42.394315,"BURGLARY/BREAKING AND ENTERING",2005
"457",-71.103511,42.386101,"BURGLARY/BREAKING AND ENTERING",2005
"458",-71.103511,42.386101,"BURGLARY/BREAKING AND ENTERING",2005
"459",-71.1024254,42.3821249,"MOTOR VEHICLE THEFT",2005
"460",-71.103193,42.396918,"THEFT FROM MOTOR VEHICLE",2005
"461",-71.082394,42.386132,"MOTOR VEHICLE THEFT",2005
"462",-71.097977,42.391029,"BURGLARY/BREAKING AND ENTERING",2005
"463",-71.104442,42.397317,"MOTOR VEHICLE THEFT",2005
"464",-71.083979,42.383652,"BURGLARY/BREAKING AND ENTERING",2005
"465",-71.101346,42.392175,"THEFT FROM MOTOR VEHICLE",2005
"466",-71.094321,42.392956,"ROBBERY",2005
"467",-71.130277,42.415639,"BURGLARY/BREAKING AND ENTERING",2005
"468",-71.097077,42.3969,"BURGLARY/BREAKING AND ENTERING",2005
"469",-71.125923,42.397446,"ROBBERY",2005
"470",-71.100495,42.392496,"ROBBERY",2005
"471",-71.083499,42.387517,"ROBBERY",2005
"472",-71.08382,42.395148,"BURGLARY/BREAKING AND ENTERING",2005
"473",-71.082216,42.392682,"BURGLARY/BREAKING AND ENTERING",2005
"474",-71.126657,42.405009,"MOTOR VEHICLE THEFT",2005
"475",-71.101352,42.381837,"BURGLARY/BREAKING AND ENTERING",2005
"476",-71.084594,42.3839,"BURGLARY/BREAKING AND ENTERING",2005
"477",-71.090305,42.392776,"MOTOR VEHICLE THEFT",2005
"478",-71.086995,42.390708,"MOTOR VEHICLE THEFT",2005
"479",-71.096082,42.392255,"MOTOR VEHICLE THEFT",2005
"480",-71.090514,42.388933,"MOTOR VEHICLE THEFT",2005
"481",-71.122312,42.396533,"BURGLARY/BREAKING AND ENTERING",2005
"482",-71.094428,42.394602,"BURGLARY/BREAKING AND ENTERING",2005
"483",-71.083897,42.396089,"MOTOR VEHICLE THEFT",2005
"484",-71.080179,42.385638,"THEFT FROM MOTOR VEHICLE",2005
"485",-71.088773,42.388311,"THEFT FROM MOTOR VEHICLE",2005
"486",-71.106938,42.377862,"MOTOR VEHICLE THEFT",2005
"487",-71.088183,42.389616,"ROBBERY",2005
"488",-71.0883449,42.3887989,"ROBBERY",2005
"489",-71.090253,42.38477,"BURGLARY/BREAKING AND ENTERING",2005
"490",-71.110483,42.382691,"BURGLARY/BREAKING AND ENTERING",2005
"491",-71.104442,42.397317,"MOTOR VEHICLE THEFT",2005
"492",-71.0783489,42.3866409,"MOTOR VEHICLE THEFT",2005
"493",-71.104958,42.382942,"ROBBERY",2005
"494",-71.1056027,42.3884824,"MOTOR VEHICLE THEFT",2005
"495",-71.104262,42.397264,"MOTOR VEHICLE THEFT",2005
"496",-71.108369,42.398554,"BURGLARY/BREAKING AND ENTERING",2005
"497",-71.104442,42.397317,"MOTOR VEHICLE THEFT",2005
"498",-71.106938,42.383716,"THEFT FROM MOTOR VEHICLE",2005
"499",-71.124561,42.400879,"THEFT FROM MOTOR VEHICLE",2005
"500",-71.090977,42.392129,"MOTOR VEHICLE THEFT",2005
"501",-71.130704,42.406838,"MOTOR VEHICLE THEFT",2005
"502",-71.090977,42.392129,"MOTOR VEHICLE THEFT",2005
"503",-71.126411,42.39715,"BURGLARY/BREAKING AND ENTERING",2005
"504",-71.088069,42.381643,"THEFT FROM MOTOR VEHICLE",2005
"505",-71.115069,42.38858,"BURGLARY/BREAKING AND ENTERING",2005
"506",-71.089124,42.393182,"THEFT FROM MOTOR VEHICLE",2005
"507",-71.122667,42.403399,"THEFT FROM MOTOR VEHICLE",2005
"508",-71.09587,42.395445,"BURGLARY/BREAKING AND ENTERING",2005
"509",-71.083296,42.393234,"ROBBERY",2005
"510",-71.124554,42.404116,"BURGLARY/BREAKING AND ENTERING",2005
"511",-71.102176,42.389103,"BURGLARY/BREAKING AND ENTERING",2005
"512",-71.0878325,42.3857024,"MOTOR VEHICLE THEFT",2005
"513",-71.0937489,42.3857992,"THEFT FROM MOTOR VEHICLE",2005
"514",-71.101543,42.390978,"MOTOR VEHICLE THEFT",2005
"515",-71.0967406,42.3977378,"MOTOR VEHICLE THEFT",2005
"516",-71.103449,42.393184,"MOTOR VEHICLE THEFT",2005
"517",-71.100344,42.395923,"BURGLARY/BREAKING AND ENTERING",2005
"518",-71.105006,42.378514,"BURGLARY/BREAKING AND ENTERING",2005
"519",-71.101954,42.396217,"MOTOR VEHICLE THEFT",2005
"520",-71.091842,42.39583,"THEFT FROM MOTOR VEHICLE",2005
"521",-71.118228,42.39084,"BURGLARY/BREAKING AND ENTERING",2005
"522",-71.094754,42.387902,"BURGLARY/BREAKING AND ENTERING",2005
"523",-71.094754,42.387902,"BURGLARY/BREAKING AND ENTERING",2005
"524",-71.09606,42.392522,"ROBBERY",2005
"525",-71.106596,42.383191,"ROBBERY",2005
"526",-71.122417,42.396548,"BURGLARY/BREAKING AND ENTERING",2005
"527",-71.1131919,42.3863,"MOTOR VEHICLE THEFT",2005
"528",-71.116658,42.394588,"BURGLARY/BREAKING AND ENTERING",2005
"529",-71.116748,42.394629,"BURGLARY/BREAKING AND ENTERING",2005
"530",-71.10257,42.376476,"BURGLARY/BREAKING AND ENTERING",2005
"531",-71.106463,42.378212,"BURGLARY/BREAKING AND ENTERING",2005
"532",-71.088885,42.39206,"THEFT FROM MOTOR VEHICLE",2005
"533",-71.106463,42.378212,"BURGLARY/BREAKING AND ENTERING",2005
"534",-71.123603,42.405965,"THEFT FROM MOTOR VEHICLE",2005
"535",-71.129219,42.404425,"BURGLARY/BREAKING AND ENTERING",2005
"536",-71.107616,42.381285,"BURGLARY/BREAKING AND ENTERING",2005
"537",-71.100473,42.381744,"BURGLARY/BREAKING AND ENTERING",2005
"538",-71.102481,42.389873,"THEFT FROM MOTOR VEHICLE",2005
"539",-71.107929,42.387006,"THEFT FROM MOTOR VEHICLE",2005
"540",-71.127794,42.408727,"MOTOR VEHICLE THEFT",2005
"541",-71.112443,42.397819,"THEFT FROM MOTOR VEHICLE",2005
"542",-71.090619,42.390966,"MOTOR VEHICLE THEFT",2005
"543",-71.09675,42.397242,"BURGLARY/BREAKING AND ENTERING",2005
"544",-71.092612,42.393699,"BURGLARY/BREAKING AND ENTERING",2005
"545",-71.092612,42.393699,"BURGLARY/BREAKING AND ENTERING",2005
"546",-71.127258,42.409507,"BURGLARY/BREAKING AND ENTERING",2005
"547",-71.102958,42.379056,"BURGLARY/BREAKING AND ENTERING",2005
"548",-71.117022,42.392466,"BURGLARY/BREAKING AND ENTERING",2005
"549",-71.117196,42.404521,"BURGLARY/BREAKING AND ENTERING",2005
"550",-71.095947,42.379612,"ROBBERY",2005
"551",-71.085138,42.386948,"MOTOR VEHICLE THEFT",2005
"552",-71.099133,42.383156,"BURGLARY/BREAKING AND ENTERING",2005
"553",-71.091255,42.380921,"BURGLARY/BREAKING AND ENTERING",2005
"554",-71.095618,42.376802,"MOTOR VEHICLE THEFT",2005
"555",-71.104877,42.378486,"BURGLARY/BREAKING AND ENTERING",2005
"556",-71.104881,42.378495,"BURGLARY/BREAKING AND ENTERING",2005
"557",-71.0914,42.392866,"MOTOR VEHICLE THEFT",2005
"558",-71.129482,42.40388,"BURGLARY/BREAKING AND ENTERING",2005
"559",-71.12942,42.412306,"MOTOR VEHICLE THEFT",2005
"560",-71.114337,42.393893,"MOTOR VEHICLE THEFT",2005
"561",-71.083296,42.393234,"ROBBERY",2005
"562",-71.1097654,42.3886473,"THEFT FROM MOTOR VEHICLE",2005
"563",-71.132997,42.406555,"MOTOR VEHICLE THEFT",2005
"564",-71.133102,42.406607,"THEFT FROM MOTOR VEHICLE",2005
"565",-71.090798,42.386622,"BURGLARY/BREAKING AND ENTERING",2005
"566",-71.106457,42.386558,"BURGLARY/BREAKING AND ENTERING",2005
"567",-71.099887,42.386334,"MOTOR VEHICLE THEFT",2005
"568",-71.083136,42.393185,"THEFT FROM MOTOR VEHICLE",2005
"569",-71.0899929,42.3880252,"MOTOR VEHICLE THEFT",2005
"570",-71.112039,42.388725,"BURGLARY/BREAKING AND ENTERING",2005
"571",-71.104903,42.378553,"BURGLARY/BREAKING AND ENTERING",2005
"572",-71.133102,42.406607,"THEFT FROM MOTOR VEHICLE",2005
"573",-71.111285,42.386492,"BURGLARY/BREAKING AND ENTERING",2005
"574",-71.10231,42.392316,"BURGLARY/BREAKING AND ENTERING",2005
"575",-71.078604,42.387814,"MOTOR VEHICLE THEFT",2005
"576",-71.1117179,42.3857818,"BURGLARY/BREAKING AND ENTERING",2005
"577",-71.125634,42.395415,"BURGLARY/BREAKING AND ENTERING",2005
"578",-71.1223151,42.3967172,"ROBBERY",2005
"579",-71.090679,42.377926,"BURGLARY/BREAKING AND ENTERING",2005
"580",-71.102389,42.388139,"BURGLARY/BREAKING AND ENTERING",2005
"581",-71.102389,42.388139,"BURGLARY/BREAKING AND ENTERING",2005
"582",-71.101559,42.392104,"MOTOR VEHICLE THEFT",2005
"583",-71.083136,42.393185,"ROBBERY",2005
"584",-71.106457,42.386558,"BURGLARY/BREAKING AND ENTERING",2005
"585",-71.102768,42.376786,"BURGLARY/BREAKING AND ENTERING",2005
"586",-71.118622,42.391625,"BURGLARY/BREAKING AND ENTERING",2005
"587",-71.118622,42.391625,"BURGLARY/BREAKING AND ENTERING",2005
"588",-71.104516,42.384169,"ROBBERY",2005
"589",-71.125803,42.407825,"BURGLARY/BREAKING AND ENTERING",2005
"590",-71.09982,42.389809,"MOTOR VEHICLE THEFT",2005
"591",-71.110023,42.397795,"MOTOR VEHICLE THEFT",2005
"592",-71.096816,42.376809,"MOTOR VEHICLE THEFT",2005
"593",-71.125925,42.408501,"MOTOR VEHICLE THEFT",2005
"594",-71.085977,42.387134,"BURGLARY/BREAKING AND ENTERING",2005
"595",-71.083411,42.385527,"THEFT FROM MOTOR VEHICLE",2005
"596",-71.08487,42.383746,"THEFT FROM MOTOR VEHICLE",2005
"597",-71.130089,42.404391,"THEFT FROM MOTOR VEHICLE",2005
"598",-71.10902,42.390751,"ROBBERY",2005
"599",-71.106045,42.384761,"THEFT FROM MOTOR VEHICLE",2005
"600",-71.084936,42.38835,"MOTOR VEHICLE THEFT",2005
"601",-71.104012,42.378778,"BURGLARY/BREAKING AND ENTERING",2005
"602",-71.103093,42.389262,"MOTOR VEHICLE THEFT",2005
"603",-71.101192,42.376884,"MOTOR VEHICLE THEFT",2005
"604",-71.130901,42.404713,"THEFT FROM MOTOR VEHICLE",2005
"605",-71.129619,42.400015,"BURGLARY/BREAKING AND ENTERING",2005
"606",-71.103315,42.39443,"MOTOR VEHICLE THEFT",2005
"607",-71.099358,42.381177,"BURGLARY/BREAKING AND ENTERING",2005
"608",-71.088563,42.393126,"THEFT FROM MOTOR VEHICLE",2005
"609",-71.116683,42.405018,"BURGLARY/BREAKING AND ENTERING",2005
"610",-71.0909343,42.384445,"THEFT FROM MOTOR VEHICLE",2005
"611",-71.081694,42.388293,"BURGLARY/BREAKING AND ENTERING",2005
"612",-71.1223151,42.3967172,"ROBBERY",2005
"613",-71.124216,42.398692,"BURGLARY/BREAKING AND ENTERING",2005
"614",-71.099498,42.383921,"BURGLARY/BREAKING AND ENTERING",2005
"615",-71.098869,42.385075,"BURGLARY/BREAKING AND ENTERING",2005
"616",-71.127574,42.411666,"BURGLARY/BREAKING AND ENTERING",2005
"617",-71.108677,42.380205,"BURGLARY/BREAKING AND ENTERING",2005
"618",-71.093176,42.387364,"ROBBERY",2005
"619",-71.099892,42.387283,"MOTOR VEHICLE THEFT",2005
"620",-71.115346,42.401832,"BURGLARY/BREAKING AND ENTERING",2005
"621",-71.128204,42.406501,"BURGLARY/BREAKING AND ENTERING",2005
"622",-71.102638,42.379138,"THEFT FROM MOTOR VEHICLE",2005
"623",-71.079937,42.384709,"THEFT FROM MOTOR VEHICLE",2005
"624",-71.129069,42.406822,"BURGLARY/BREAKING AND ENTERING",2005
"625",-71.130235,42.413514,"THEFT FROM MOTOR VEHICLE",2005
"626",-71.1044218,42.3910507,"MOTOR VEHICLE THEFT",2005
"627",-71.1054824,42.3914432,"MOTOR VEHICLE THEFT",2005
"628",-71.129789,42.404621,"BURGLARY/BREAKING AND ENTERING",2005
"629",-71.09941,42.394021,"THEFT FROM MOTOR VEHICLE",2005
"630",-71.127245,42.402108,"BURGLARY/BREAKING AND ENTERING",2005
"631",-71.101682,42.396441,"BURGLARY/BREAKING AND ENTERING",2005
"632",-71.102872,42.388176,"BURGLARY/BREAKING AND ENTERING",2005
"633",-71.084096,42.387715,"MOTOR VEHICLE THEFT",2005
"634",-71.087942,42.373543,"BURGLARY/BREAKING AND ENTERING",2005
"635",-71.095184,42.377661,"BURGLARY/BREAKING AND ENTERING",2005
"636",-71.090488,42.386468,"BURGLARY/BREAKING AND ENTERING",2005
"637",-71.097538,42.383547,"BURGLARY/BREAKING AND ENTERING",2005
"638",-71.101302,42.382975,"BURGLARY/BREAKING AND ENTERING",2005
"639",-71.122269,42.397228,"BURGLARY/BREAKING AND ENTERING",2005
"640",-71.129119,42.404343,"BURGLARY/BREAKING AND ENTERING",2005
"641",-71.08489,42.382129,"THEFT FROM MOTOR VEHICLE",2005
"642",-71.103412,42.388353,"ROBBERY",2005
"643",-71.133133,42.403963,"BURGLARY/BREAKING AND ENTERING",2005
"644",-71.097017,42.381306,"THEFT FROM MOTOR VEHICLE",2005
"645",-71.130724,42.405004,"BURGLARY/BREAKING AND ENTERING",2005
"646",-71.1168,42.390168,"THEFT FROM MOTOR VEHICLE",2005
"647",-71.098887,42.381482,"BURGLARY/BREAKING AND ENTERING",2005
"648",-71.109179,42.392354,"BURGLARY/BREAKING AND ENTERING",2005
"649",-71.082329,42.382967,"MOTOR VEHICLE THEFT",2005
"650",-71.087536,42.380947,"BURGLARY/BREAKING AND ENTERING",2005
"651",-71.121473,42.394861,"ROBBERY",2005
"652",-71.097553,42.397268,"MOTOR VEHICLE THEFT",2005
"653",-71.116923,42.396102,"THEFT FROM MOTOR VEHICLE",2005
"654",-71.082622,42.387527,"MOTOR VEHICLE THEFT",2005
"655",-71.103475,42.377296,"BURGLARY/BREAKING AND ENTERING",2005
"656",-71.108158,42.383667,"ROBBERY",2005
"657",-71.101302,42.382975,"BURGLARY/BREAKING AND ENTERING",2005
"658",-71.122335,42.396959,"ROBBERY",2005
"659",-71.086995,42.390708,"THEFT FROM MOTOR VEHICLE",2005
"660",-71.089683,42.392498,"MOTOR VEHICLE THEFT",2005
"661",-71.092089,42.394311,"BURGLARY/BREAKING AND ENTERING",2005
"662",-71.106258,42.394739,"BURGLARY/BREAKING AND ENTERING",2005
"663",-71.094488,42.384588,"THEFT FROM MOTOR VEHICLE",2005
"664",-71.116335,42.403001,"BURGLARY/BREAKING AND ENTERING",2005
"665",-71.101556,42.378607,"BURGLARY/BREAKING AND ENTERING",2005
"666",-71.117017,42.403368,"BURGLARY/BREAKING AND ENTERING",2005
"667",-71.110698,42.398749,"MOTOR VEHICLE THEFT",2005
"668",-71.108194,42.380634,"BURGLARY/BREAKING AND ENTERING",2005
"669",-71.096085,42.390756,"THEFT FROM MOTOR VEHICLE",2005
"670",-71.094115,42.38106,"THEFT FROM MOTOR VEHICLE",2005
"671",-71.110824,42.399389,"ROBBERY",2005
"672",-71.09022,42.386381,"BURGLARY/BREAKING AND ENTERING",2005
"673",-71.10017,42.392165,"BURGLARY/BREAKING AND ENTERING",2005
"674",-71.122351,42.396,"BURGLARY/BREAKING AND ENTERING",2005
"675",-71.106507,42.390406,"THEFT FROM MOTOR VEHICLE",2005
"676",-71.089656,42.391383,"BURGLARY/BREAKING AND ENTERING",2005
"677",-71.0939847,42.3795851,"MOTOR VEHICLE THEFT",2005
"678",-71.113809,42.385772,"ROBBERY",2005
"679",-71.100344,42.395923,"BURGLARY/BREAKING AND ENTERING",2005
"680",-71.097597,42.398214,"MOTOR VEHICLE THEFT",2005
"681",-71.101216,42.394852,"BURGLARY/BREAKING AND ENTERING",2005
"682",-71.07841,42.385301,"BURGLARY/BREAKING AND ENTERING",2005
"683",-71.079136,42.384373,"THEFT FROM MOTOR VEHICLE",2005
"684",-71.092215,42.396112,"MOTOR VEHICLE THEFT",2005
"685",-71.10185,42.382542,"BURGLARY/BREAKING AND ENTERING",2005
"686",-71.12537,42.405163,"BURGLARY/BREAKING AND ENTERING",2005
"687",-71.097674,42.397331,"BURGLARY/BREAKING AND ENTERING",2005
"688",-71.095618,42.376802,"MOTOR VEHICLE THEFT",2005
"689",-71.095707,42.393687,"BURGLARY/BREAKING AND ENTERING",2005
"690",-71.09368,42.379613,"BURGLARY/BREAKING AND ENTERING",2005
"691",-71.114619,42.391849,"THEFT FROM MOTOR VEHICLE",2005
"692",-71.096939,42.3801,"BURGLARY/BREAKING AND ENTERING",2005
"693",-71.081744,42.386884,"BURGLARY/BREAKING AND ENTERING",2005
"694",-71.087475,42.390242,"ROBBERY",2005
"695",-71.083081,42.38172,"THEFT FROM MOTOR VEHICLE",2005
"696",-71.101335,42.394687,"THEFT FROM MOTOR VEHICLE",2005
"697",-71.098546,42.39543,"THEFT FROM MOTOR VEHICLE",2005
"698",-71.083881,42.38514,"MOTOR VEHICLE THEFT",2005
"699",-71.080691,42.382571,"THEFT FROM MOTOR VEHICLE",2005
"700",-71.110159,42.386924,"BURGLARY/BREAKING AND ENTERING",2005
"701",-80.0981502,34.1495047,"BURGLARY/BREAKING AND ENTERING",2005
"702",-71.079791,42.3864,"ROBBERY",2005
"703",-71.095227,42.38911,"THEFT FROM MOTOR VEHICLE",2005
"704",-71.099423,42.387013,"BURGLARY/BREAKING AND ENTERING",2005
"705",-71.089885,42.387453,"BURGLARY/BREAKING AND ENTERING",2005
"706",-71.096939,42.3801,"BURGLARY/BREAKING AND ENTERING",2005
"707",-71.106196,42.379122,"BURGLARY/BREAKING AND ENTERING",2005
"708",-71.093643,42.385792,"BURGLARY/BREAKING AND ENTERING",2005
"709",-71.09015,42.390364,"BURGLARY/BREAKING AND ENTERING",2005
"710",-71.083309,42.38951,"BURGLARY/BREAKING AND ENTERING",2005
"711",-71.123993,42.394315,"BURGLARY/BREAKING AND ENTERING",2005
"712",-71.10179,42.37601,"BURGLARY/BREAKING AND ENTERING",2005
"713",-85.955477,42.9941381,"BURGLARY/BREAKING AND ENTERING",2005
"714",-71.103381,42.377138,"BURGLARY/BREAKING AND ENTERING",2005
"715",-71.100419,42.388924,"MOTOR VEHICLE THEFT",2005
"716",-71.09685,42.389729,"BURGLARY/BREAKING AND ENTERING",2005
"717",-71.091055,42.378429,"BURGLARY/BREAKING AND ENTERING",2005
"718",-71.09715,42.390701,"MOTOR VEHICLE THEFT",2005
"719",-71.111852,42.394775,"BURGLARY/BREAKING AND ENTERING",2005
"720",-71.1106,42.396739,"BURGLARY/BREAKING AND ENTERING",2005
"721",-71.105046,42.397567,"MOTOR VEHICLE THEFT",2005
"722",-71.100902,42.378709,"THEFT FROM MOTOR VEHICLE",2005
"723",-71.089136,42.392542,"THEFT FROM MOTOR VEHICLE",2005
"724",-71.110741,42.381881,"BURGLARY/BREAKING AND ENTERING",2005
"725",-71.125507,42.402842,"THEFT FROM MOTOR VEHICLE",2005
"726",-71.11887,42.396876,"THEFT FROM MOTOR VEHICLE",2005
"727",-71.093643,42.385792,"MOTOR VEHICLE THEFT",2005
"728",-71.11333,42.383851,"THEFT FROM MOTOR VEHICLE",2005
"729",-71.082634,42.391684,"ROBBERY",2005
"730",-71.115443,42.398869,"BURGLARY/BREAKING AND ENTERING",2005
"731",-71.115576,42.398918,"BURGLARY/BREAKING AND ENTERING",2005
"732",-71.11266,42.383264,"BURGLARY/BREAKING AND ENTERING",2005
"733",-71.120068,42.400995,"BURGLARY/BREAKING AND ENTERING",2005
"734",-71.098824,42.386814,"ROBBERY",2005
"735",-71.114934,42.401742,"BURGLARY/BREAKING AND ENTERING",2005
"736",-71.107334,42.384551,"THEFT FROM MOTOR VEHICLE",2005
"737",-71.107118,42.383427,"BURGLARY/BREAKING AND ENTERING",2005
"738",-71.110074,42.388907,"BURGLARY/BREAKING AND ENTERING",2005
"739",-71.098013,42.382624,"THEFT FROM MOTOR VEHICLE",2005
"740",-71.11581,42.385846,"THEFT FROM MOTOR VEHICLE",2005
"741",-71.092345,42.394563,"THEFT FROM MOTOR VEHICLE",2005
"742",-71.120068,42.400995,"BURGLARY/BREAKING AND ENTERING",2005
"743",-71.082555,42.387605,"BURGLARY/BREAKING AND ENTERING",2005
"744",-71.084901,42.38669,"BURGLARY/BREAKING AND ENTERING",2005
"745",-71.121447,42.401879,"BURGLARY/BREAKING AND ENTERING",2005
"746",-71.095395,42.391906,"BURGLARY/BREAKING AND ENTERING",2005
"747",-71.082634,42.391684,"MOTOR VEHICLE THEFT",2005
"748",-71.104748,42.386758,"BURGLARY/BREAKING AND ENTERING",2005
"749",-71.09098,42.391251,"MOTOR VEHICLE THEFT",2005
"750",-71.096298,42.396774,"BURGLARY/BREAKING AND ENTERING",2005
"751",-71.099826,42.388252,"THEFT FROM MOTOR VEHICLE",2005
"752",-71.0951937,42.3949511,"MOTOR VEHICLE THEFT",2005
"753",-71.114953,42.393255,"BURGLARY/BREAKING AND ENTERING",2005
"754",-71.082634,42.391684,"MOTOR VEHICLE THEFT",2005
"755",-71.112143,42.382845,"MOTOR VEHICLE THEFT",2005
"756",-71.128111,42.400508,"BURGLARY/BREAKING AND ENTERING",2005
"757",-71.110662,42.391497,"MOTOR VEHICLE THEFT",2005
"758",-71.0994968,42.3875968,"MOTOR VEHICLE THEFT",2005
"759",-71.107923,42.390259,"ROBBERY",2005
"760",-71.112363,42.38829,"THEFT FROM MOTOR VEHICLE",2005
"761",-71.115169,42.399278,"THEFT FROM MOTOR VEHICLE",2005
"762",-71.1204966,42.3957061,"ROBBERY",2005
"763",-71.086678,42.388877,"ROBBERY",2005
"764",-71.102608,42.389451,"THEFT FROM MOTOR VEHICLE",2005
"765",-71.107914,42.380899,"BURGLARY/BREAKING AND ENTERING",2005
"766",-71.114047,42.389737,"BURGLARY/BREAKING AND ENTERING",2005
"767",-71.113321,42.394007,"BURGLARY/BREAKING AND ENTERING",2005
"768",-71.099498,42.383921,"MOTOR VEHICLE THEFT",2005
"769",-71.097311,42.389196,"ROBBERY",2005
"770",-71.131475,42.40583,"BURGLARY/BREAKING AND ENTERING",2005
"771",-71.089836,42.393713,"BURGLARY/BREAKING AND ENTERING",2005
